server,class_tree,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr1_min,attr1_max,attr2_min,attr2_max,attr3_min,attr3_max,attr4_min,attr4_max,attr5_min,attr5_max,attr6_min,attr6_max,attr7_min,attr7_max,attr8_min,attr8_max,attr9_min,attr9_max,attr10_min,attr10_max,attr11_min,attr11_max
core3,1.2.276.277.388.389.430.440,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.389.430.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.277.388.389.430.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.277.388.443,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.444,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,200,200,200,200,200,200,200,200,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.446,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.447,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.448,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.449,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.450,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.451,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.452,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.453,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.454,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.455,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.445.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.459,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.460,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.461,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.462,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.463,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.464,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.465,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.466,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.467,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.468,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.458.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.472,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.473,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.474,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.475,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.476,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.477,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.478,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.479,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.480,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.481,res_decay_resist,res_quality,res_flavor,res_potential_energy,,,,,,,,1,1000,1,1000,1,1000,1,700,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.277.388.443.471.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.484,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.276.484.485,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.276.484.485.486,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,
core3,1.2.276.484.485.487,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.488,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.489,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.490,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.491,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.492,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.493,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.494,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.495,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.496,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.497,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,800,1,1000,400,800,1,800,300,700,,,,,,,,,,,,
core3,1.2.276.484.485.487.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.484.485.487.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.484.485.500,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,1,1000,,,,,,,,,,,,
core3,1.2.276.484.485.500.501,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.502,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.503,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.504,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.505,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.506,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.507,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.508,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.509,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.510,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,600,1,1000,600,1000,1,300,100,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.484.485.500.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.484.485.500.513,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.514,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.515,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.516,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.517,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.518,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.519,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.520,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.521,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.522,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.523,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,500,1,1000,800,1000,1,300,1,400,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.276.484.485.500.513.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3,res_decay_resist,res_quality,res_flavor,res_potential_energy,res_malleability,res_toughness,res_shock_resistance,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,
core3,1.2.3.180,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.181,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,600,1,1000,100,1000,,,,,,,,,,,,
core3,1.2.3.180.181.182,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,
core3,1.2.3.180.181.183,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.184,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.185,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.186,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.187,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.188,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.189,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.190,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.191,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.192,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,300,1000,1,1000,1,500,1,1000,400,1000,,,,,,,,,,,,
core3,1.2.3.180.181.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.181.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.181.195,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.196,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.197,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.198,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.199,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.200,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.201,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.202,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.203,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.204,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.205,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,700,1,1000,1,600,1,500,100,500,,,,,,,,,,,,
core3,1.2.3.180.181.195.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.181.195.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.208,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,200,700,,,,,,,,,,,,
core3,1.2.3.180.208.209,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,
core3,1.2.3.180.208.210,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.211,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.212,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.213,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.214,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.215,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.216,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.217,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.218,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.219,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,1000,1,1000,1,500,1,500,300,700,,,,,,,,,,,,
core3,1.2.3.180.208.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.208.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.223,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,,,
core3,1.2.3.180.222.224,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.225,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.226,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.227,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.228,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.229,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.230,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.231,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.232,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.233,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.234,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.224.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222.224.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222.237,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.238,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.239,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.240,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.241,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.242,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.243,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.244,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.245,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.246,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.247,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.237.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222.237.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core3,1.2.3.180.222.250,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.251,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.252,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.253,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.254,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
core3,1.2.3.180.222.250.255,res_decay_resist,res_quality,res_malleability,res_toughness,res_shock_resistance,,,,,,,1,1000,1,1000,1,1000,1,1000,1,1000,,,,,,,,,,,,
